level,notation,prefLabel
3,1050,"Didaktik der deutschen Sprache"
3,1070,"Sonstige germanische Sprachen (ohne Anglistik)"
3,1080,"Deutsche Literaturwissenschaft"
3,1090,"Deutsche Sprachwissenschaft"
2,110,"Anglistik, Amerikanistik"
3,1100,"Anglistik"
3,1110,"Amerikanistik"
3,1120,"Didaktik des Englischen"
3,1125,"Wirtschaftsenglisch, Englische Fachsprachen"
2,120,"Romanistik"
3,1200,"Romanistik allgemein"
3,1210,"Französische Sprach- und Literaturwissenschaft"
3,1215,"Didaktik des Französischen"
3,1220,"Italienische Sprach- und Literaturwissenschaft"
3,1225,"Didaktik des Italienischen"
3,1230,"Iberoromanische Sprach- und Literaturwissenschaft"
3,1235,"Didaktik des Spanischen"
3,1240,"Sonstige romanische Sprachen"
2,130,"Slawistik, Baltistik, Finno-Ugristik"
3,1300,"Slawistik, Baltistik, Finno-Ugristik allgemein"
3,1310,"Slawistik allgemein"
3,1315,"Ostslawische Philologien"
3,1320,"Russische Sprach- und Literaturwissenschaft"
3,1340,"Südslawische Philologien"
3,1345,"Westslawische Philologien"
3,1346,"Polnisch"
3,1347,"Sorbisch"
3,1348,"Tschechisch"
3,1350,"Baltistik"
3,1370,"Finno-Ugristik"
3,1380,"Balkanologie"
2,140,"Sonstige/Außereurop. Sprach- und Kulturwissenschaften"
3,1400,"Sonstige/Außereurop. Sprach- u.Kulturwissenschaften allgemein"
3,1410,"Ägyptologie"
3,1420,"Afrikanistik"
3,1430,"Altorientalistik"
3,1440,"Sprachen und Kulturen des christlichen Orients"
3,1445,"Sprachen und Kulturen des Nahen und Mittleren Ostens"
3,1450,"Semitistik, Arabistik"
3,1460,"Judaistik/Hebräisch"
3,1465,"Kaukasistik"
3,1470,"Islamwissenschaft"
3,1480,"Iranistik"
3,1490,"Indologie"
3,1495,"Sprachen und Kulturen Ostasiens allgemein"
3,1510,"Turkologie"
3,1520,"Sprachen und Kulturen Zentralasiens"
3,1530,"Sinologie"
3,1540,"Japanologie"
3,1550,"Koreanistik"
3,1560,"Sprachen und Kulturen Südostasiens und Ozeaniens"
3,1570,"Außereurop. Sprachen und Kulturen Amerikas"
3,1575,"Außereurop. Sprachen und Kulturen Australiens"
3,1576,"Orientalistik allgemein"
3,1610,"Sonstige Sprachwissenschaften"
2,160,"Kulturwissenschaften i.e.S."
3,1580,"Ethnologie"
3,1590,"Volkskunde"
3,1650,"Allgemeine Kulturwissenschaft"
3,1660,"Europäische Ethnologie"
2,195,"Islamische Studien"
3,1950,"Islamische Studien"
1,02,"Sport"
2,200,"Sport"
3,2000,"Sportwissenschaften allgemein"
3,2005,"Didaktiken einzelner Sportarten"
3,2010,"Sportmedizin"
3,2020,"Sportpädagogik/Sportpsychologie"
1,03,"Rechts-, Wirtschafts- und Sozialwissenschaften"
2,220,"Rechts-, Wirtschafts- und Sozialwissenschaften allgemein"
3,2200,"Rechts-, Wirtschafts- und Sozialwissenschaften allgemein"
3,2210,"Interdisziplinäre Studien (Schwerpunkt Rechts-, Wirtschafts- und Sozialwissenschaften)"
3,2220,"Wirtschafts- und Sozialwissenschaften allgemein"
3,2230,"Wirtschafts- und Sozialpolitik"
3,2240,"Kommunikationswissenschaft/Publizistik"
2,225,"Regionalwissenschaften"
3,2250,"Afrika"
3,2255,"Lateinamerika"
3,2260,"Nordamerika"
3,2265,"Naher und Mittlerer Osten"
3,2270,"Ostasien"
3,2275,"Südasien"
3,2280,"Südostasien und Ozeanien"
3,2285,"Ost- und Südosteuropa"
3,2290,"Nord- und Westeuropa"
2,230,"Politikwissenschaften"
3,2300,"Politikwissenschaften allgemein"
3,2350,"Internationale Politik, Internationale Beziehungen"
3,2360,"Politische Bildung"
2,235,"Sozialwissenschaften"
3,2320,"Sozialwissenschaften allgemein"
3,2330,"Soziologie"
3,2340,"Bevölkerungswissenschaft (Demographie)"
3,2345,"Sozialkunde"
2,240,"Sozialwesen"
3,2400,"Sozialwesen allgemein"
3,2410,"Soziale Arbeit"
3,2420,"Sozialpädagogik"
2,250,"Rechtswissenschaften"
3,2500,"Rechtswissenschaften allgemein"
3,2510,"Rechtsgeschichte"
3,2515,"Rechtsinformatik"
3,2520,"Rechts- und Staatsphilosophie"
3,2530,"Rechtssoziologie"
3,2540,"Kirchenrecht"
3,2545,"Kriminologie"
3,2550,"Privatrecht (ohne Arbeitsrecht)"
3,2560,"Öffentliches Recht"
3,2570,"Strafrecht"
3,2580,"Internationales Recht und Rechtsvergleichung"
3,2590,"Steuerrecht"
3,2620,"Handelsrecht"
3,2630,"Arbeitsrecht"
3,2640,"Wirtschaftsrecht"
3,2650,"Prozessrecht"
3,2665,"Europarecht"
3,2670,"Bürgerliches Recht"
3,2680,"Sozialrecht"
3,2690,"Versicherungsrecht"
2,270,"Verwaltungswissenschaften"
3,2610,"Rechtspflege"
3,2700,"Verwaltungswissenschaft allgemein"
3,2710,"Arbeits- und Berufsberatung"
3,2711,"Archivwesen"
3,2712,"Bibliothekswesen"
3,2720,"Arbeitsverwaltung"
3,2730,"Auswärtige Angelegenheiten"
3,2740,"Bankwesen"
3,2750,"Bundeswehrverwaltung"
3,2760,"Finanzverwaltung"
3,2770,"Allgemeine innere Verwaltung"
3,2780,"Justizvollzug"
3,2790,"Polizei/Verfassungsschutz"
3,2810,"Post- und Fernmeldewesen"
3,2820,"Sozialverwaltung"
3,2830,"Verkehrswesen"
3,2840,"Zoll- und Steuerverwaltung"
2,290,"Wirtschaftswissenschaften"
3,2815,"Tourismuswirtschaft"
3,2835,"Versicherungswesen"
3,2900,"Wirtschaftswissenschaften allgemein"
3,2905,"Umweltwirtschaft/Umweltökonomie"
3,2910,"Wirtschaftspädagogik"
3,2915,"Wirtschaftsstatistik"
3,2920,"Wirtschaftsinformatik (für Wirtschaftsingenieure)"
3,2925,"Sportmanagement/Sportökonomie"
3,2930,"Volkswirtschaftslehre"
3,2935,"Wirtschaftsinformatik (für Wirtschaftswissenschaften)"
3,2936,"Wirtschaftsmathematik (für Wirtschaftswissenschaften)"
3,2940,"Ökonometrie"
3,2960,"Betriebswirtschaftslehre"
3,2966,"Internationale Wirtschaft"
3,2971,"Verkehrswirtschaft"
3,2980,"Finanzwissenschaft"
3,2985,"Medienwirtschaft/Medienmanagement"
3,3010,"Arbeitslehre/-wissenschaft"
2,310,"Wirtschaftsingenieurwesen mit wirtschaftswissenschaftlichem Schwerpunkt"
3,3100,"Wirtschaftsingenieurwesen mit wirtschaftswissenschaftlichem Schwerpunkt"
3,3110,"Facility Management"
2,315,"Psychologie"
3,1700,"Psychologie allgemein"
3,1710,"Differentielle Psychologie, Persönlichkeitspsychologie und Diagnostik"
3,1715,"Arbeits-, Organisations- und Wirtschaftspsychologie"
3,1720,"Entwicklungspsychologie"
3,1725,"Pädagogische Psychologie"
3,1730,"Sozialpsychologie"
3,1740,"Klinische Psychologie, Diagnostik und Psychotherapie"
3,1750,"Allgemeine und kognitive Psychologie"
3,1760,"Biologische und Neuropsychologie"
2,320,"Erziehungswissenschaften"
3,1800,"Erziehungswissenschaften allgemein"
3,1801,"Didaktik"
3,1802,"Empirische Bildungsforschung"
3,1803,"Grundschul- und Primarstufenpädagogik"
3,1804,"Historische Bildungsforschung"
3,1805,"Berufs- und Wirtschaftspädagogik"
3,1806,"Sonderpädagogik"
3,1820,"Erwachsenenbildung"
3,1825,"Pädagogische Freizeitforschung und Sportpädagogik"
3,1826,"Pädagogik der frühen Kindheit"
3,1827,"Schulpädagogik"
3,1828,"Kultur- und Medienpädagogik"
3,1829,"Interkulturelle und International Vergleichende Erziehungswissenschaft"
1,04,"Mathematik, Naturwissenschaften"
2,330,"Mathematik, Naturwissenschaften allgemein"
3,3300,"Mathematik, Naturwissenschaften allgemein"
3,3310,"Geschichte der Mathematik und Naturwissenschaften"
3,3315,"Naturwissenschaftliche Fachdidaktiken, soweit nicht aufteilbar"
3,3320,"Interdisziplinäre Studien (Schwerpunkt Naturwissenschaft)"
2,340,"Mathematik"
3,2950,"Mathematische Statistik/Wahrscheinlichkeitsrechnung"
3,3400,"Mathematik allgemein"
3,3410,"Reine Mathematik"
3,3420,"Angewandte Mathematik"
3,3430,"Wirtschaftsmathematik (für Mathematiker)"
3,3450,"Didaktik der Mathematik"
2,360,"Physik, Astronomie"
3,3600,"Physik, Astronomie allgemein"
3,3610,"Physik"
3,3620,"Theoretische Physik"
3,3630,"Experimentelle Physik"
3,3635,"Festkörperphysik"
3,3636,"Kernphysik"
3,3637,"Optik"
3,3638,"Materialphysik"
3,3640,"Technische Physik"
3,3650,"Didaktik der Physik"
3,3690,"Astronomie, Astrophysik"
2,370,"Chemie"
3,3700,"Chemie allgemein"
3,3710,"Anorganische Chemie"
3,3720,"Organische Chemie"
3,3730,"Physikalische Chemie"
3,3740,"Technische Chemie"
3,3750,"Analytische Chemie"
3,3760,"Biochemie (für Chemiker)"
3,3770,"Makromolekulare Chemie"
3,3780,"Nuklearchemie"
3,3790,"Theoretische Chemie"
3,3800,"Didaktik der Chemie"
3,3810,"Lebensmittelchemie"
3,3820,"Materialchemie"
3,3830,"Elektrochemie"
3,3840,"Oberflächen- und Nanochemie"
3,3850,"Umwelt- und Atmosphärenchemie"
2,390,"Pharmazie"
3,3900,"Pharmazie allgemein"
3,3910,"Pharmazeutische Biologie/Pharmakognosie"
3,3920,"Pharmazeutische Chemie"
3,3930,"Pharmazeutische Technologie"
3,3940,"Pharmakologie und Toxikologie (Pharmazie)"
3,3950,"Klinische Pharmazie"
2,400,"Biologie"
3,4000,"Biologie allgemein"
3,4010,"Genetik"
3,4020,"Mikrobiologie"
3,4030,"Biophysik"
3,4035,"Biotechnologie (für Biologen)"
3,4040,"Botanik"
3,4050,"Zoologie"
3,4060,"Anthropologie (Humanbiologie)"
3,4065,"Biochemie (für Biologen)"
3,4070,"Didaktik der Biologie"
3,4080,"Neurobiologie"
3,4090,"Ökologie"
2,410,"Geowissenschaften (ohne Geographie)"
3,4100,"Geowissenschaften allgemein"
3,4110,"Geologie"
3,4120,"Paläontologie"
3,4130,"Mineralogie"
3,4135,"Ozeanographie"
3,4140,"Petrologie, -graphie"
3,4150,"Geophysik"
3,4160,"Meteorologie"
3,4170,"Kristallographie"
3,4180,"Geochemie"
3,4190,"Geoökologie"
2,420,"Geographie"
3,4200,"Geographie allgemein"
3,4205,"Geoinformatik/Geoinformationssysteme"
3,4210,"Physische Geographie"
3,4215,"Wirtschafts- und Sozialgeographie"
3,4220,"Anthropogeographie"
3,4230,"Geographische Länder- und Landschaftskunde"
3,4240,"Biogeographie"
3,4250,"Didaktik der Geographie"
1,05,"Humanmedizin/Gesundheitswissenschaften"
2,440,"Humanmedizin allgemein"
3,4400,"Humanmedizin allgemein"
2,445,"Gesundheitswissenschaften allgemein"
3,4450,"Gesundheitswissenschaften allgemein"
3,4451,"Gesundheitspädagogik"
3,4453,"Gesundheitswissenschaft/-management"
3,4455,"Nichtärztliche Heilberufe/Therapien"
3,4457,"Pflegewissenschaft/-management"
3,4459,"Gesundheitsökonomie"
2,450,"Vorklinische Humanmedizin (einschl. Zahnmedizin)"
3,4500,"Vorklinische Humanmedizin allgemein"
3,4510,"Medizinische Physik"
3,4520,"Medizinische Chemie"
3,4525,"Medizinische Informatik (nur für Mediziner)"
3,4530,"Medizinische Biologie"
3,4540,"Physiologie"
3,4550,"Physiologische Chemie (Biochemie)"
3,4560,"Anatomie"
3,4580,"Medizinische Psychologie"
3,4585,"Medizinische Soziologie"
3,4590,"Medizinische Terminologie"
3,4595,"Radiologie/Strahlentherapie/Nuklearmedizin"
3,4610,"Vorklinische Zahnheilkunde"
2,470,"Klinisch-Theoretische Humanmedizin (einschl. Zahnmedizin)"
3,4700,"Klinisch-Theoretische Humanmedizin allgemein"
3,4705,"Arbeitsmedizin (klinisch-theoretisch)"
3,4710,"Pathologie, Neuropathologie"
3,4715,"Pharmakologie und Toxikologie (medizinisch)"
3,4716,"Präventiv- und Vorsorgemedizin"
3,4720,"Biomathematik (für Mediziner)"
3,4725,"Biomedizinische Technik"
3,4730,"Klinische Chemie und Hämatologie"
3,4732,"Klinische Krebsforschung und molekulare Tumorforschung"
3,4735,"Medizinische Balneologie und Klimatologie"
3,4736,"Medizinische Biophysik und Elektronenmikroskopie"
3,4737,"Medizinische Statistik und Dokumentation"
3,4738,"Parasitologie"
3,4740,"Radiologie (diagnostisch, ohne Betten)"
3,4745,"Epidemiologie"
3,4750,"Humangenetik"
3,4760,"Geschichte der Medizin"
3,4770,"Rechtsmedizin"
3,4775,"Sexualmedizin"
3,4776,"Sozialmedizin (klinisch-theoretisch)"
3,4780,"Hygiene und Mikrobiologie"
3,4790,"Virologie"
3,4810,"Immunologie"
3,4820,"Experimentelle Medizin/Medizinforschung (ohne klinische Medizin)"
2,490,"Klinisch-Praktische Humanmedizin (ohne Zahnmedizin)"
3,4900,"Klinisch-Praktische Humanmedizin allgemein"
3,4910,"Allgemeinmedizin"
3,4920,"Spezielle Pathologie"
3,4930,"Spezielle Pharmakologie"
3,4935,"Sportmedizin (klinisch-praktisch)"
3,4936,"Tumorzentrum und Transfusionsmedizin"
3,4940,"Innere Medizin"
3,4950,"Kinderheilkunde"
3,4960,"Dermato-Venerologie"
3,4970,"Urologie"
3,4980,"Chirurgie"
3,4990,"Gynäkologie"
3,5010,"Orthopädie"
3,5015,"Physikalische Medizin"
3,5020,"Augenheilkunde"
3,5030,"Hals-, Nasen-, Ohrenheilkunde"
3,5040,"Neurologie"
3,5050,"Psychiatrie"
3,5060,"Psychosomatische Medizin und Psychotherapie"
3,5070,"Anästhesiologie"
3,5080,"Rehabilitation"
3,5090,"Arbeitsmedizin (klinisch-praktisch)"
3,5110,"Sozialmedizin (klinisch-praktisch)"
3,5120,"Geriatrie/Gerontologie"
3,5130,"Neurochirurgie"
3,5140,"Rheumatologie"
3,5150,"Radiologie/Strahlentherapie/Nuklearmedizin (mit Betten)"
3,5160,"Kinder- und Jugendpsychiatrie"
2,520,"Zahnmedizin (klinisch-praktisch)"
3,5200,"Zahnmedizin allgemein"
3,5210,"Zahnerhaltung und Paradontologie"
3,5220,"Zahnärztliche Prothetik"
3,5230,"Zahn-, Mund- und Kieferchirurgie"
3,5240,"Kieferorthopädie"
1,07,"Agrar-, Forst- und Ernährungswissenschaften, Veterinärmedizin"
2,540,"Veterinärmedizin allgemein"
3,5400,"Veterinärmedizin allgemein"
2,550,"Vorklinische Veterinärmedizin"
3,5500,"Vorklinische Veterinärmedizin allgemein"
3,5510,"Anatomie, Embryologie und Histologie"
3,5520,"Physiologie, Biochemie und Ernährungsphysiologie"
3,5530,"Tierschutz, Mediz. Terminologie, Geschichte der Veterinärmedizin"
3,5535,"Veterinärmedizinische Zoologie und Hydrobiologie"
2,560,"Klinisch-Theoretische Veterinärmedizin"
3,5600,"Klinisch-Theoretische Veterinärmedizin allgemein"
3,5610,"Tierzucht, vet.-med. Genetik und Zuchthygiene"
3,5620,"Tierernährung, allgemeine Landwirtschaftslehre, Verhaltenskunde"
3,5630,"Veterinärmedizinische Pathologie"
3,5640,"Mikrobiologie, Virologie, Tierhygiene und Tierseuchenbekämpfung"
3,5650,"Parasitologie, Tropenveterinärmedizin"
3,5660,"Pharmakolologie, Toxikologie und Arzneiverordnungslehre"
3,5670,"Fleisch-, Lebensmittel- und Milchhygiene"
3,5680,"Versuchstierkunde und Fischkunde einschl. Krankheiten"
2,580,"Klinisch-Praktische Veterinärmedizin"
3,5800,"Klinisch-Praktische Veterinärmedizin allgemein"
3,5810,"Tierklinik allgemein"
3,5820,"Veterinärmedizinische Chirurgie"
3,5830,"Geburtshilfe und Gynäkologie"
3,5840,"Andrologie und Haustierbesamung"
3,5850,"Gerichtliche Veterinärmedizin"
3,5860,"Innere Veterinärmedizin einschl. Labordiagnostik"
3,5870,"Krankheiten der Pferde"
3,5880,"Krankheiten der Rinder"
3,5890,"Krankheiten der kleinen Klauentiere"
3,5910,"Krankheiten der kleinen Haustiere"
3,5920,"Krankheiten des Geflügels"
2,610,"Agrar-, Forst- und Ernährungswissenschaften allgemein"
3,6100,"Agrar-, Forst- und Ernährungswissenschaften allgemein"
3,6105,"Angewandte Biotechnologie"
3,6106,"Angewandte Maschinenbautechnik"
3,6107,"Angewandte Naturwissenschaften"
3,6108,"Angewandte Verfahrenstechnik"
2,615,"Landespflege, Umweltgestaltung"
3,6310,"Landespflege allgemein"
3,6315,"Landschaftsarchitektur (ohne Gartenbau)"
3,6320,"Landschaftsökologie"
3,6330,"Landschaftsplanung und Landschaftsentwicklung"
3,6340,"Meliorationswesen"
3,6350,"Naturschutz"
2,620,"Agrarwissenschaften, Lebensmittel- und Getränketechnologie"
3,6200,"Agrarwissenschaften allgemein"
3,6205,"Agrarbiologie"
3,6210,"Agrartechnik"
3,6220,"Pflanzenproduktion"
3,6230,"Tierproduktion"
3,6235,"Weinbau- und Kellerwirtschaft"
3,6240,"Wirtschafts- und Sozialwissenschaften des Landbaus"
3,6250,"Lebensmitteltechnologie/Getränketechnologie"
3,6255,"Milch- und Molkereiwirtschaft"
3,6260,"Brauwesen/Getränketechnik"
3,6300,"Gartenbau"
2,640,"Forstwissenschaft, Holzwirtschaft"
3,6400,"Forstwissenschaft, Holzwirtschaft allgemein"
3,6410,"Forstliche Grundlagenwissenschaften"
3,6415,"Holzwirtschaft"
3,6420,"Forstliche Fachwissenschaften"
3,6430,"Holzwissenschaften"
2,650,"Ernährungs- und Haushaltswissenschaften"
3,6500,"Ernährungs- und Haushaltswissenschaften allgemein"
3,6510,"Haushaltswissenschaften"
3,6520,"Ernährungswissenschaften"
1,08,"Ingenieurwissenschaften"
2,670,"Ingenieurwissenschaften allgemein"
3,6700,"Ingenieurwissenschaften allgemein"
3,6710,"Polytechnik/Arbeitslehre"
3,6720,"Technisches Gesundheitswesen"
3,6740,"Interdisziplinäre Studien (Schwerpunkt Ingenieurwesen - ohne Mechatronik)"
3,6750,"Mechatronik"
3,6780,"Medientechnik"
3,6790,"Regenerative Energien"
2,675,"Wirtschaftsingenieurwesen mit ingenieurwissenschaftlichem Schwerpunkt"
3,6755,"Wirtschaftsingenieurwesen mit ingenieurwissenschaftlichem Schwerpunkt"
2,680,"Bergbau, Hüttenwesen"
3,6800,"Bergbau, Hüttenwesen allgemein"
3,6810,"Bergbau und mineralische Rohstoffwirtschaft"
3,6820,"Bergtechnik"
3,6830,"Bergbauliche Betriebswirtschaft"
3,6840,"Bergwirtschaft, Bergrecht"
3,6845,"Hütten- und Gießereiwesen"
3,6850,"Markscheidewesen, Bergschadenkunde, Geophysik im Bergbau"
3,6855,"Metallurgie"
3,6860,"Aufbereitung und Veredelung"
3,6870,"Archäometrie (Ingenieurarchäologie)"
2,690,"Maschinenbau/Verfahrenstechnik"
3,6760,"Automatisierungstechnik"
3,6900,"Maschinenbau allgemein"
3,6905,"Biotechnologie (technisches Verfahren)"
3,6906,"Chemieingenieurwesen/Chemietechnik"
3,6907,"Print- und Medientechnik"
3,6910,"Grundlagen des Maschinenwesens"
3,6920,"Produkte des Maschinenbaus"
3,6930,"Energietechnik (ohne Elektrotechnik)"
3,6935,"Logistik"
3,6940,"Produktions- und Fertigungstechnologie"
3,6945,"Sicherheitstechnik"
3,6950,"Transport- und Verteiltechnik"
3,6960,"Verfahrenstechnik"
3,6965,"Versorgungs-/Entsorgungstechnik"
3,6970,"Steuerungs-, Mess- und Regelungstechnik"
3,6975,"Technische/angewandte Optik"
3,6976,"Textiltechnik"
3,6980,"Sondergebiete des Maschinenwesens"
3,6985,"Umwelttechnik (einschl. Recycling)"
3,7010,"Medizintechnik"
3,7020,"Physikalische Technik"
3,7030,"Kunststofftechnik"
3,7040,"Holztechnik"
3,7045,"Kerntechnik, Kernverfahrenstechnik"
3,7190,"Feinwerktechnik (mechanisch)"
2,710,"Elektrotechnik und Informationstechnik"
3,7100,"Elektrotechnik allgemein"
3,7110,"Allgemeine Elektrotechnik"
3,7120,"Elektrische Energietechnik"
3,7125,"Feinwerktechnik (elektrisch)"
3,7130,"Kommunikations- und Informationstechnik"
3,7140,"Mikrosystemtechnik"
3,7150,"Optoelektronik"
3,7155,"Steuerungs-, Mess- und Regelungstechnik (elektrisch)"
3,7160,"Mikro- und Nanoelektronik"
3,7170,"Sensorik und Messtechnik"
2,720,"Verkehrstechnik, Nautik"
3,7200,"Verkehrstechnik, Nautik allgemein"
3,7210,"Schiffsbetriebstechnik"
3,7215,"Verkehrsingenieurwesen"
3,7220,"Schiffbau, Meerestechnik"
3,7230,"Nautik, Seefahrt"
3,7240,"Fahrzeug- und Flugzeugbau"
3,7245,"Fahrzeugtechnik"
3,7246,"Luft- und Raumfahrttechnik"
2,730,"Architektur"
3,7300,"Architektur allgemein"
3,7310,"Grundlagen und Hilfswissenschaften der Architektur"
3,7320,"Gestaltung und Darstellung"
3,7330,"Bautechnik und Baubetrieb"
3,7335,"Denkmalpflege (Architektur)"
3,7340,"Gebäudeplanung"
3,7350,"Baugeschichte"
3,7390,"Innenarchitektur"
3,7395,"Städtebau und Siedlungswesen"
2,740,"Raumplanung"
3,7400,"Raumplanung allgemein"
3,7410,"Grundlagen der Raumplanung"
3,7420,"Stadtplanung (Ortsplanung)"
3,7430,"Regional- und Landesplanung"
3,7440,"Raumordnung"
3,7450,"Infrastrukturplanung"
3,7460,"Umweltschutz"
2,750,"Bauingenieurwesen"
3,7500,"Bauingenieurwesen allgemein"
3,7510,"Konstruktiver Ingenieurbau"
3,7520,"Wasserbau, -wesen"
3,7530,"Verkehrsbau, -wesen"
3,7540,"Baubetriebswesen/Baumanagement"
3,7550,"Sonstige Bereiche des Bauingenieurwesens"
3,7560,"Holzbau"
3,7570,"Baustofftechnik"
2,760,"Vermessungswesen"
3,7600,"Vermessungswesen allgemein"
3,7610,"Kartographie"
3,7620,"Photogrammetrie"
2,765,"Informatik"
3,2990,"Wirtschaftsinformatik (für Informatiker)"
3,3500,"Informatik allgemein"
3,3510,"Theoretische Informatik"
3,3520,"Angewandte Informatik"
3,3530,"Ingenieurinformatik/Technische Informatik"
3,3540,"Bioinformatik"
3,3550,"Computer- und Kommunikationstechniken"
3,3560,"Künstliche Intelligenz"
3,3570,"Softwaretechnologie"
2,770,"Materialwissenschaft und Werkstofftechnik"
3,6990,"Werkstofftechnik"
3,7700,"Materialwissenschaft"
1,09,"Kunst, Kunstwissenschaft"
2,780,"Kunst, Kunstwissenschaft allgemein"
3,7800,"Kunst, Kunstwissenschaften allgemein"
3,7810,"Kunstgeschichte"
3,7820,"Kunsterziehung"
3,7830,"Restaurierungskunde"
3,7840,"Kunsttherapie"
2,790,"Bildende Kunst"
3,7900,"Bildende Kunst allgemein"
3,7920,"Malerei"
3,7930,"Plastik, Bildhauerei"
3,7940,"Graphik"
3,7950,"Aktionen, Performance, Environment, Fotografie"
3,7960,"Neue Medien"
2,800,"Gestaltung"
3,8000,"Gestaltung allgemein"
3,8010,"Industriedesign/Produktgestaltung"
3,8020,"Modedesign"
3,8030,"Visuelle Kommunikation"
3,8035,"Werkerziehung (Gestaltung)"
3,8040,"Textildesign"
3,8050,"Angewandte Kunst"
3,8060,"Bühnenbild, Kostüm"
3,8070,"Designtheorie, -geschichte"
3,8075,"Edelstein- und Schmuckdesign"
3,8076,"Graphikdesign/Kommunikationsgestaltung"
2,820,"Darst. Kunst, Film und Fernsehen, Theaterwissenschaft"
3,8200,"Darst. Kunst, Film und Fernsehen, Theaterwissenschaft allgemein"
3,8210,"Darstellende Kunst"
3,8220,"Schauspiel"
3,8225,"Tanzwissenschaft"
3,8230,"Regie"
3,8240,"Theaterwissenschaft"
3,8250,"Film und Fernsehen"
3,8270,"Musiktheater"
3,8275,"Produktionswirtschaft im Bereich Darst. Kunst, Theater, Film und Fernsehen"
2,830,"Musik, Musikwissenschaft"
3,8300,"Musik, Musikwissenschaft allgemein"
3,8310,"Instrumentalmusik"
3,8315,"Jazz und Popularmusik"
3,8320,"Gesang"
3,8325,"Kirchenmusik"
3,8330,"Komposition"
3,8340,"Dirigieren"
3,8350,"Musikwissenschaft, -geschichte"
3,8360,"Musikerziehung"
3,8363,"Orchestermusik"
3,8364,"Rhythmik"
3,8365,"Sonstige Musikpraxis"
1,10,"Außerhalb der Studienbereichsgliederung/Sonstige Fächer"
1,15,"Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)"
2,850,"Zentrale Einrichtungen der Berufsakademien"
2,870,"Hochschule insgesamt"
3,8700,"Hochschule allgemein"
3,8710,"Nicht zugeteilte Stellen/Räume/Mittel"
3,8720,"Nicht nutzbare Räume"
3,8730,"Hochschulkommission"
2,880,"Zentrale Hochschulverwaltung"
3,8800,"Allgemeine Hochschulverwaltung"
3,8805,"Akademische Selbstverwaltung"
3,8806,"Personalvertretung einschl. Vertr. für Datenschutz, Behinderte, etc."
